id,rawName,website,sourceType,sourceName,sourceUrl,description,homepageText,careersText,lastActivityDate,country,estimatedSize,stageHint,agentConfidence,expectedCategory,expectedTrashReason
raw_0339,CloseGrid,https://closegrid.co,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/closegrid-339,"CloseGrid is a B2B SaaS company building software for sales, revenue, and operations teams.","CloseGrid is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-16,UK,51-200,Seed,89,qualified_candidate,
raw_0340,MeetingPath,https://meetingpath.app,accelerator,ScaleBridge Accelerator Portfolio,https://example-seedlaunch.com/batch/meetingpath-340,"MeetingPath is a B2B SaaS company building software for sales, revenue, and operations teams.","MeetingPath is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-03-06,Netherlands,51-200,Unknown,73,qualified_candidate,
raw_0341,MeetingPath AI,https://meetingpath.app,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/meetingpath-341,"MeetingPath is a B2B SaaS company building software for sales, revenue, and operations teams.","MeetingPath is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-03-06,Netherlands,51-200,Unknown,84,qualified_candidate,
raw_0342,BuyerLabsAgency,https://buyerlabsagency.com,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/buyerlabsagency-342,BuyerLabsAgency is a creative design and marketing services agency.,"BuyerLabsAgency is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-06-03,Singapore,1-10,Bootstrapped,62,agency_or_service_provider,Not ICP: agency/service provider
raw_0343,BuyerLabsAgency AI,https://buyerlabsagency.com,careers_page,GTM Job Feed,https://jobs.example-ats.com/buyerlabsagency-343,BuyerLabsAgency is a creative design and marketing services agency.,"BuyerLabsAgency is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-06-03,Singapore,1-10,Bootstrapped,68,agency_or_service_provider,Not ICP: agency/service provider
raw_0344,OutboundLoop,https://outboundloop.dev,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/outboundloop-344,"OutboundLoop appears in a startup source, but there is limited evidence about current business model or activity.",Early-stage company building workflow tools. More evidence needed.,,,UK,Unknown,Unknown,51,needs_review,Needs review: weak evidence
raw_0345,MeetingEngineClinic,https://meetingengineclinic.com,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/meetingengineclinic-345,"MeetingEngineClinic is a consumer or local business, not a B2B SaaS buyer.","MeetingEngineClinic is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-05-21,Netherlands,1-10,Bootstrapped,62,irrelevant_business,Not ICP: irrelevant business
raw_0346,DealForgePixel,https://dealforgepixel.com,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/dealforgepixel-346,DealForgePixel is a creative design and marketing services agency.,"DealForgePixel is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-02-26,Netherlands,11-50,Unknown,62,agency_or_service_provider,Not ICP: agency/service provider
raw_0347,AccountPath,https://accountpath.ai,startup_directory,Startup Signal Directory,https://example-startup-directory.com/company/accountpath-347,"AccountPath is a B2B SaaS company building software for sales, revenue, and operations teams.","AccountPath is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-02-24,Canada,11-50,Series B,73,qualified_candidate,
raw_0348,AccountPath AI,https://www.accountpath.ai,careers_page,Public Career Page Scan,https://jobs.example-ats.com/accountpath-348,"AccountPath is a B2B SaaS company building software for sales, revenue, and operations teams.","AccountPath is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-02-24,Canada,11-50,Series B,94,qualified_candidate,
raw_0349,AccountLoop,https://accountloop.dev,careers_page,GTM Job Feed,https://jobs.example-ats.com/accountloop-349,"AccountLoop is a B2B SaaS company building software for sales, revenue, and operations teams.","AccountLoop is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Sales Development Representative, Account Executive, and RevOps Manager.",2026-03-28,US,11-50,Unknown,94,qualified_candidate,
raw_0350,GrowthGrid,https://growthgrid.app,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/growthgrid-350,"GrowthGrid is a B2B SaaS company building software for sales, revenue, and operations teams.","GrowthGrid helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-10,Singapore,201-500,Unknown,68,qualified_candidate,
raw_0351,SalesGrid,https://salesgrid.com,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/salesgrid-351,"SalesGrid is a B2B SaaS company building software for sales, revenue, and operations teams.","SalesGrid is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-03-20,UK,51-200,Series B,89,qualified_candidate,
raw_0352,SalesGrid AI,https://www.salesgrid.com,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/salesgrid-352,"SalesGrid is a B2B SaaS company building software for sales, revenue, and operations teams.","SalesGrid is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-03-20,UK,51-200,Series B,73,qualified_candidate,
raw_0353,CloseStack,https://closestack.com,careers_page,Public Career Page Scan,https://jobs.example-ats.com/closestack-353,"CloseStack is a B2B SaaS company building software for sales, revenue, and operations teams.","CloseStack gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-05-29,Canada,201-500,Seed,68,qualified_candidate,
raw_0354,GTMPathGames,https://gtmpathgames.com,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/gtmpathgames-354,"GTMPathGames is a consumer or local business, not a B2B SaaS buyer.","GTMPathGames is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2025-12-27,Australia,11-50,Unknown,68,irrelevant_business,Not ICP: irrelevant business
raw_0355,OutboundPilotBrand,https://outboundpilotbrand.com,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/outboundpilotbrand-355,OutboundPilotBrand is a creative design and marketing services agency.,"OutboundPilotBrand is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-05-17,Germany,51-200,Unknown,78,agency_or_service_provider,Not ICP: agency/service provider
raw_0356,MeetingIQ,https://meetingiq.ai,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/meetingiq-356,"MeetingIQ is a B2B SaaS company building software for sales, revenue, and operations teams.","MeetingIQ gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",,2026-03-28,Netherlands,201-500,Series B,62,qualified_candidate,
raw_0357,LeadOS,https://leados.co,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/leados-357,"LeadOS is a B2B SaaS company building software for sales, revenue, and operations teams.","LeadOS gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-05-25,UK,201-500,Series A,89,qualified_candidate,
raw_0358,LeadOS AI,https://www.leados.co,startup_directory,EarlySaaS Directory,https://example-startup-directory.com/company/leados-358,"LeadOS is a B2B SaaS company building software for sales, revenue, and operations teams.","LeadOS gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-05-25,UK,201-500,Series A,89,qualified_candidate,
raw_0359,LeadOS Inc.,https://leados.co/,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/leados-359,"LeadOS is a B2B SaaS company building software for sales, revenue, and operations teams.","LeadOS gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-05-25,UK,201-500,Series A,78,qualified_candidate,
raw_0360,GTMOS,https://gtmos.dev,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/gtmos-360,"GTMOS is a B2B SaaS company building software for sales, revenue, and operations teams.","GTMOS helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",,2026-03-29,Australia,201-500,Series B,73,qualified_candidate,
raw_0361,GTMOS AI,https://www.gtmos.dev,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/gtmos-361,"GTMOS is a B2B SaaS company building software for sales, revenue, and operations teams.","GTMOS helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",,2026-03-29,Australia,201-500,Series B,89,qualified_candidate,
